# time  ID  size  fromHost  toHost  TTL  isResponse
11674.0000 M1656 1303745 p12 gangs9 100 N 
11680.0000 M1657 1973702 p25 gangs7 100 N 
11688.0000 M1658 1880527 p61 gangs2 100 N 
11697.0000 M1659 554865 w171 gangs10 100 N 
11706.0000 M1660 303053 c103 gangs6 100 N 
11715.0000 M1661 1951049 c124 gangs5 100 N 
11721.0000 M1662 1004802 w196 gangs6 100 N 
11728.0000 M1663 408161 w143 gangs0 100 N 
11734.0000 M1664 295663 p41 gangs5 100 N 
11740.0000 M1665 336519 w178 gangs11 100 N 
11745.0000 M1666 1765605 w146 gangs6 100 N 
11751.0000 M1667 1154415 w197 gangs4 100 N 
11760.0000 M1668 270908 c103 gangs6 100 N 
11768.0000 M1669 1594992 c86 gangs6 100 N 
11773.0000 M1670 1518597 p6 gangs3 100 N 
11781.0000 M1671 1799022 p20 gangs10 100 N 
11786.0000 M1672 429957 p31 gangs5 100 N 
11793.0000 M1673 775246 p59 gangs5 100 N 
11800.0000 M1674 1485409 p21 gangs4 100 N 
11807.0000 M1675 1079867 c84 gangs4 100 N 
11813.0000 M1676 1621241 w186 gangs0 100 N 
11820.0000 M1677 1324644 c105 gangs3 100 N 
11829.0000 M1678 228412 c136 gangs3 100 N 
11835.0000 M1679 628446 p18 gangs7 100 N 
11840.0000 M1680 1547525 c108 gangs9 100 N 
11849.0000 M1681 1627879 w204 gangs9 100 N 
11857.0000 M1682 825007 w144 gangs6 100 N 
11864.0000 M1683 644768 w174 gangs10 100 N 
11869.0000 M1684 739540 p40 gangs1 100 N 
11874.0000 M1685 987338 p64 gangs10 100 N 
11883.0000 M1686 1868885 w178 gangs3 100 N 
11891.0000 M1687 1565531 p39 gangs9 100 N 
11899.0000 M1688 915892 c84 gangs9 100 N 
11904.0000 M1689 413863 c108 gangs1 100 N 
11912.0000 M1690 1608828 w165 gangs2 100 N 
11918.0000 M1691 485297 c125 gangs9 100 N 
11927.0000 M1692 1393103 w174 gangs2 100 N 
11932.0000 M1693 1069864 p42 gangs10 100 N 
11939.0000 M1694 1999125 c103 gangs4 100 N 
11948.0000 M1695 1059451 p15 gangs3 100 N 
11954.0000 M1696 658218 c95 gangs10 100 N 
11963.0000 M1697 626339 p59 gangs1 100 N 
11972.0000 M1698 1417560 w147 gangs5 100 N 
11980.0000 M1699 754147 w159 gangs7 100 N 
11989.0000 M1700 1694837 c100 gangs2 100 N 
11997.0000 M1701 1767724 w189 gangs8 100 N 
12003.0000 M1702 1024422 p35 gangs8 100 N 
12011.0000 M1703 248308 c112 gangs3 100 N 
12017.0000 M1704 1898807 p69 gangs3 100 N 
12025.0000 M1705 125630 p52 gangs0 100 N 
12030.0000 M1706 1909292 w170 gangs11 100 N 
12036.0000 M1707 1572557 c79 gangs4 100 N 
12044.0000 M1708 11845 c131 gangs1 100 N 
12049.0000 M1709 1001770 w159 gangs3 100 N 
12057.0000 M1710 1656913 w180 gangs10 100 N 
12065.0000 M1711 1501717 c134 gangs4 100 N 
12071.0000 M1712 1143327 w208 gangs10 100 N 
12080.0000 M1713 1015945 p11 gangs0 100 N 
12089.0000 M1714 60028 p16 gangs9 100 N 
12096.0000 M1715 200969 w201 gangs11 100 N 
12102.0000 M1716 1208279 w142 gangs5 100 N 
12109.0000 M1717 880853 w190 gangs0 100 N 
12115.0000 M1718 169357 c84 gangs6 100 N 
12124.0000 M1719 149290 p9 gangs8 100 N 
12132.0000 M1720 1165686 p60 gangs1 100 N 
12138.0000 M1721 1286065 c128 gangs2 100 N 
12144.0000 M1722 800910 c137 gangs1 100 N 
12149.0000 M1723 1173290 c104 gangs4 100 N 
12156.0000 M1724 503373 w183 gangs6 100 N 
12162.0000 M1725 1305474 c108 gangs10 100 N 
12168.0000 M1726 1966053 c79 gangs11 100 N 
12177.0000 M1727 373742 c93 gangs7 100 N 
12183.0000 M1728 1609189 p28 gangs7 100 N 
12191.0000 M1729 413494 w180 gangs11 100 N 
12197.0000 M1730 1366929 c108 gangs2 100 N 
12204.0000 M1731 1472782 c76 gangs10 100 N 
12209.0000 M1732 1505331 w143 gangs6 100 N 
12217.0000 M1733 245722 w180 gangs11 100 N 
12223.0000 M1734 749974 p63 gangs3 100 N 
12232.0000 M1735 1056512 p1 gangs6 100 N 
12237.0000 M1736 1856291 c86 gangs3 100 N 
12245.0000 M1737 815488 c117 gangs7 100 N 
12250.0000 M1738 1861958 w191 gangs2 100 N 
12257.0000 M1739 1061899 c76 gangs10 100 N 
12265.0000 M1740 844759 w202 gangs3 100 N 
12270.0000 M1741 909326 p20 gangs0 100 N 
12275.0000 M1742 1558142 c104 gangs3 100 N 
12282.0000 M1743 341752 p16 gangs0 100 N 
12290.0000 M1744 1726740 c124 gangs1 100 N 
12295.0000 M1745 84371 c101 gangs6 100 N 
12304.0000 M1746 263642 p15 gangs2 100 N 
12310.0000 M1747 115811 w200 gangs2 100 N 
12319.0000 M1748 1677394 p19 gangs10 100 N 
12328.0000 M1749 1701538 c105 gangs8 100 N 
12333.0000 M1750 1909958 w140 gangs1 100 N 
12338.0000 M1751 315648 c82 gangs7 100 N 
12343.0000 M1752 919341 c121 gangs9 100 N 
12348.0000 M1753 232905 w171 gangs5 100 N 
12353.0000 M1754 686730 w203 gangs10 100 N 
12359.0000 M1755 1374793 c106 gangs7 100 N 
12366.0000 M1756 173716 p58 gangs11 100 N 
12372.0000 M1757 23645 p58 gangs2 100 N 
12378.0000 M1758 1566416 w150 gangs7 100 N 
12387.0000 M1759 1677021 c72 gangs7 100 N 
12396.0000 M1760 129229 c75 gangs9 100 N 
12402.0000 M1761 1021244 p31 gangs9 100 N 
12408.0000 M1762 1132332 w152 gangs7 100 N 
12417.0000 M1763 1926379 w142 gangs10 100 N 
12425.0000 M1764 1660427 w196 gangs1 100 N 
12431.0000 M1765 1451429 w196 gangs2 100 N 
12440.0000 M1766 1818545 c94 gangs3 100 N 
12445.0000 M1767 1104149 w154 gangs2 100 N 
12452.0000 M1768 1737941 w203 gangs4 100 N 
12458.0000 M1769 1772483 w156 gangs7 100 N 
12464.0000 M1770 153892 w182 gangs2 100 N 
12470.0000 M1771 1837200 w142 gangs7 100 N 
12479.0000 M1772 1653428 c132 gangs9 100 N 
12487.0000 M1773 1680948 w182 gangs11 100 N 
12495.0000 M1774 153311 p44 gangs10 100 N 
12503.0000 M1775 1378424 w205 gangs6 100 N 
12510.0000 M1776 343273 w208 gangs3 100 N 
12515.0000 M1777 1992049 p56 gangs1 100 N 
12521.0000 M1778 160500 p28 gangs11 100 N 
12527.0000 M1779 746009 p50 gangs8 100 N 
12535.0000 M1780 1428088 c105 gangs0 100 N 
12540.0000 M1781 759023 w207 gangs3 100 N 
12545.0000 M1782 843332 c108 gangs11 100 N 
12553.0000 M1783 1923961 p27 gangs9 100 N 
12558.0000 M1784 170620 w187 gangs1 100 N 
12563.0000 M1785 1814587 w189 gangs3 100 N 
12569.0000 M1786 1125890 w164 gangs1 100 N 
12575.0000 M1787 283202 w148 gangs6 100 N 
12582.0000 M1788 1018552 w203 gangs3 100 N 
12591.0000 M1789 420387 c107 gangs8 100 N 
12597.0000 M1790 27073 w168 gangs11 100 N 
12606.0000 M1791 111668 p42 gangs4 100 N 
12614.0000 M1792 1567423 c129 gangs0 100 N 
12621.0000 M1793 1086304 w193 gangs10 100 N 
12629.0000 M1794 1285606 p26 gangs6 100 N 
12636.0000 M1795 1362976 w169 gangs0 100 N 
12642.0000 M1796 1326520 c125 gangs0 100 N 
12651.0000 M1797 1721192 c98 gangs0 100 N 
12660.0000 M1798 710443 p16 gangs8 100 N 
12666.0000 M1799 490247 c130 gangs11 100 N 
12672.0000 M1800 1598466 c80 gangs7 100 N 
12678.0000 M1801 554161 c125 gangs8 100 N 
12686.0000 M1802 635665 w198 gangs9 100 N 
12691.0000 M1803 1696258 c105 gangs9 100 N 
12697.0000 M1804 428952 c94 gangs3 100 N 
12702.0000 M1805 789296 p1 gangs10 100 N 
12708.0000 M1806 480224 w206 gangs4 100 N 
12713.0000 M1807 241723 c115 gangs10 100 N 
12720.0000 M1808 754016 p33 gangs8 100 N 
12727.0000 M1809 1943792 c78 gangs5 100 N 
12734.0000 M1810 1367159 w145 gangs2 100 N 
12739.0000 M1811 21913 w203 gangs2 100 N 
12746.0000 M1812 971286 c92 gangs7 100 N 
12752.0000 M1813 1520999 p22 gangs11 100 N 
12760.0000 M1814 298354 p3 gangs5 100 N 
12766.0000 M1815 1095681 w197 gangs11 100 N 
12772.0000 M1816 1504671 p42 gangs9 100 N 
12778.0000 M1817 89298 w146 gangs11 100 N 
12786.0000 M1818 331637 c95 gangs5 100 N 
12795.0000 M1819 293105 w148 gangs4 100 N 
12802.0000 M1820 1860844 w183 gangs5 100 N 
12810.0000 M1821 164218 p39 gangs2 100 N 
12819.0000 M1822 1351467 w153 gangs8 100 N 
12825.0000 M1823 568079 c128 gangs1 100 N 
12832.0000 M1824 1134758 w202 gangs8 100 N 
12840.0000 M1825 1312999 p43 gangs11 100 N 
12849.0000 M1826 375714 p58 gangs4 100 N 
12855.0000 M1827 1698231 c72 gangs10 100 N 
12862.0000 M1828 1130928 w161 gangs1 100 N 
12870.0000 M1829 1346225 w156 gangs0 100 N 
12876.0000 M1830 120031 c111 gangs3 100 N 
12885.0000 M1831 1739970 c99 gangs6 100 N 
12893.0000 M1832 1780956 p23 gangs8 100 N 
12902.0000 M1833 516782 c138 gangs9 100 N 
12909.0000 M1834 1541354 w168 gangs4 100 N 
12916.0000 M1835 447827 p60 gangs9 100 N 
12924.0000 M1836 1007390 c122 gangs6 100 N 
12932.0000 M1837 1087774 c139 gangs3 100 N 
12940.0000 M1838 108061 c132 gangs9 100 N 
12948.0000 M1839 946860 c80 gangs9 100 N 
12956.0000 M1840 601407 w197 gangs3 100 N 
12961.0000 M1841 379339 p12 gangs11 100 N 
12968.0000 M1842 117134 w173 gangs1 100 N 
12977.0000 M1843 51053 p47 gangs10 100 N 
12986.0000 M1844 1535303 p62 gangs4 100 N 
12991.0000 M1845 869109 p43 gangs6 100 N 
12997.0000 M1846 1889478 w170 gangs2 100 N 
13005.0000 M1847 143293 c84 gangs8 100 N 
13013.0000 M1848 900898 p39 gangs0 100 N 
13018.0000 M1849 1013579 w171 gangs11 100 N 
13024.0000 M1850 874148 w167 gangs8 100 N 
13032.0000 M1851 1626873 w177 gangs3 100 N 
13039.0000 M1852 1174949 c120 gangs5 100 N 
13045.0000 M1853 1217452 c101 gangs3 100 N 
13053.0000 M1854 1902084 p21 gangs5 100 N 
13059.0000 M1855 274731 w182 gangs11 100 N 
13066.0000 M1856 1934261 w170 gangs8 100 N 
13072.0000 M1857 1638868 c105 gangs7 100 N 
13080.0000 M1858 783109 w146 gangs2 100 N 
13087.0000 M1859 481333 w154 gangs1 100 N 
13092.0000 M1860 121476 p7 gangs10 100 N 
13100.0000 M1861 25827 c125 gangs7 100 N 
13105.0000 M1862 1487019 w169 gangs0 100 N 
13114.0000 M1863 814723 w200 gangs2 100 N 
13119.0000 M1864 661457 w199 gangs11 100 N 
13127.0000 M1865 644919 c79 gangs8 100 N 
13134.0000 M1866 377985 c123 gangs8 100 N 
13142.0000 M1867 220152 p63 gangs7 100 N 
13148.0000 M1868 567259 p47 gangs5 100 N 
13156.0000 M1869 1175442 p7 gangs9 100 N 
13164.0000 M1870 1092554 c123 gangs4 100 N 
13170.0000 M1871 1208327 p0 gangs6 100 N 
13175.0000 M1872 1837433 c118 gangs6 100 N 
13181.0000 M1873 1820015 c96 gangs7 100 N 
13186.0000 M1874 162853 p31 gangs6 100 N 
13194.0000 M1875 1024498 w163 gangs9 100 N 
13200.0000 M1876 1794704 p1 gangs6 100 N 
13209.0000 M1877 1610311 p2 gangs3 100 N 
13216.0000 M1878 919882 w206 gangs3 100 N 
13225.0000 M1879 1416568 p8 gangs9 100 N 
13232.0000 M1880 1176442 p45 gangs11 100 N 
13238.0000 M1881 1248969 p46 gangs9 100 N 
13244.0000 M1882 1132005 c77 gangs1 100 N 
13253.0000 M1883 1614704 p48 gangs5 100 N 
13261.0000 M1884 330695 w207 gangs4 100 N 
13268.0000 M1885 176479 p56 gangs3 100 N 
13276.0000 M1886 1742166 c114 gangs7 100 N 
13282.0000 M1887 257971 c95 gangs5 100 N 
13287.0000 M1888 1861922 w143 gangs6 100 N 
13293.0000 M1889 1632892 c71 gangs4 100 N 
13299.0000 M1890 652842 w196 gangs6 100 N 
13308.0000 M1891 829742 w189 gangs1 100 N 
13316.0000 M1892 1678323 c128 gangs11 100 N 
13325.0000 M1893 311865 w176 gangs10 100 N 
13332.0000 M1894 58689 p49 gangs2 100 N 
13338.0000 M1895 1948317 c81 gangs0 100 N 
13345.0000 M1896 1673828 p52 gangs4 100 N 
13353.0000 M1897 1913784 c70 gangs6 100 N 
13358.0000 M1898 1898661 p56 gangs3 100 N 
13366.0000 M1899 1466964 p19 gangs3 100 N 
13371.0000 M1900 18354 w152 gangs0 100 N 
13379.0000 M1901 1871408 c90 gangs8 100 N 
13388.0000 M1902 1475931 p53 gangs9 100 N 
13397.0000 M1903 198112 c80 gangs6 100 N 
13402.0000 M1904 1673130 c122 gangs7 100 N 
13409.0000 M1905 996744 c91 gangs5 100 N 
13416.0000 M1906 1936737 w208 gangs3 100 N 
13423.0000 M1907 191324 w141 gangs3 100 N 
13430.0000 M1908 908645 c87 gangs10 100 N 
13436.0000 M1909 800528 w155 gangs6 100 N 
13443.0000 M1910 1622836 p35 gangs7 100 N 
13451.0000 M1911 775926 w193 gangs8 100 N 
13457.0000 M1912 1131937 p24 gangs2 100 N 
13466.0000 M1913 808649 c109 gangs9 100 N 
13473.0000 M1914 674716 w197 gangs8 100 N 
13478.0000 M1915 1858040 p55 gangs8 100 N 
13485.0000 M1916 1954165 c124 gangs4 100 N 
13492.0000 M1917 1311197 p17 gangs6 100 N 
13499.0000 M1918 411328 p5 gangs2 100 N 
13507.0000 M1919 1895704 c121 gangs3 100 N 
13512.0000 M1920 1547333 p49 gangs9 100 N 
13519.0000 M1921 997506 w150 gangs6 100 N 
13525.0000 M1922 166663 c124 gangs6 100 N 
13532.0000 M1923 22538 w158 gangs6 100 N 
13538.0000 M1924 225201 w181 gangs3 100 N 
13545.0000 M1925 319379 c86 gangs5 100 N 
13550.0000 M1926 684850 c99 gangs3 100 N 
13557.0000 M1927 1978892 w143 gangs1 100 N 
13564.0000 M1928 1785756 c88 gangs9 100 N 
13572.0000 M1929 262377 w141 gangs4 100 N 
13578.0000 M1930 808800 w156 gangs7 100 N 
13587.0000 M1931 1785534 p15 gangs1 100 N 
13595.0000 M1932 51461 w185 gangs0 100 N 
13604.0000 M1933 1005671 w193 gangs4 100 N 
13613.0000 M1934 857137 c109 gangs0 100 N 
13621.0000 M1935 270362 p19 gangs0 100 N 
13628.0000 M1936 1263111 w160 gangs6 100 N 
13633.0000 M1937 201101 w183 gangs5 100 N 
13641.0000 M1938 613677 p50 gangs5 100 N 
13646.0000 M1939 1659228 p52 gangs6 100 N 
13654.0000 M1940 1992109 w160 gangs9 100 N 
13661.0000 M1941 146897 c119 gangs8 100 N 
13668.0000 M1942 646546 w167 gangs2 100 N 
13677.0000 M1943 1925088 p39 gangs0 100 N 
13682.0000 M1944 107783 c90 gangs9 100 N 
13690.0000 M1945 1501739 c87 gangs6 100 N 
13699.0000 M1946 1909204 c121 gangs8 100 N 
13707.0000 M1947 1522229 p32 gangs5 100 N 
13714.0000 M1948 1222592 c99 gangs8 100 N 
13721.0000 M1949 1896971 c79 gangs4 100 N 
13728.0000 M1950 1782998 p37 gangs4 100 N 
13737.0000 M1951 546932 w179 gangs3 100 N 
13746.0000 M1952 579414 p63 gangs0 100 N 
13754.0000 M1953 1308457 p18 gangs3 100 N 
13763.0000 M1954 980622 p37 gangs7 100 N 
13768.0000 M1955 1935947 w153 gangs4 100 N 
13776.0000 M1956 1819184 w160 gangs1 100 N 
13782.0000 M1957 1868657 w196 gangs2 100 N 
13790.0000 M1958 1997725 p56 gangs11 100 N 
13798.0000 M1959 1533741 p6 gangs9 100 N 
13803.0000 M1960 617824 p45 gangs5 100 N 
13808.0000 M1961 1997376 p5 gangs3 100 N 
13817.0000 M1962 1319324 p13 gangs6 100 N 
13824.0000 M1963 722182 w184 gangs1 100 N 
13830.0000 M1964 339516 p3 gangs1 100 N 
13838.0000 M1965 1452712 p37 gangs7 100 N 
13844.0000 M1966 1820226 c99 gangs8 100 N 
13853.0000 M1967 843357 c109 gangs6 100 N 
13861.0000 M1968 1602177 p15 gangs2 100 N 
13870.0000 M1969 1888483 p48 gangs2 100 N 
13876.0000 M1970 855259 c100 gangs10 100 N 
13883.0000 M1971 325650 w167 gangs9 100 N 
13891.0000 M1972 1792378 w170 gangs2 100 N 
13897.0000 M1973 1061351 p46 gangs2 100 N 
13905.0000 M1974 556555 p17 gangs1 100 N 
13914.0000 M1975 1787305 w144 gangs8 100 N 
13919.0000 M1976 431058 c139 gangs9 100 N 
13924.0000 M1977 254590 c77 gangs9 100 N 
13930.0000 M1978 1408521 c109 gangs1 100 N 
13939.0000 M1979 1984690 p14 gangs5 100 N 
13948.0000 M1980 1157443 p34 gangs4 100 N 
13953.0000 M1981 234208 p16 gangs11 100 N 
13960.0000 M1982 1451048 w192 gangs8 100 N 
13965.0000 M1983 1281814 c118 gangs0 100 N 
13972.0000 M1984 230190 c138 gangs9 100 N 
13981.0000 M1985 680232 w202 gangs2 100 N 
13987.0000 M1986 1297431 w145 gangs0 100 N 
13994.0000 M1987 509728 w175 gangs5 100 N 
13999.0000 M1988 1472713 p36 gangs0 100 N 
14008.0000 M1989 1857199 w178 gangs4 100 N 
14015.0000 M1990 1219953 w198 gangs2 100 N 
14023.0000 M1991 1727365 c116 gangs7 100 N 
14030.0000 M1992 1230703 p17 gangs6 100 N 
14035.0000 M1993 104049 w149 gangs2 100 N 
14043.0000 M1994 979214 w179 gangs7 100 N 
14049.0000 M1995 1431834 w197 gangs1 100 N 
14058.0000 M1996 1317081 p58 gangs1 100 N 
14063.0000 M1997 637106 w171 gangs11 100 N 
14069.0000 M1998 667025 p7 gangs9 100 N 
14077.0000 M1999 1390656 w201 gangs7 100 N 
14082.0000 M2000 699955 w160 gangs8 100 N 
14088.0000 M2001 100292 c114 gangs9 100 N 
14094.0000 M2002 1739780 p27 gangs3 100 N 
14099.0000 M2003 147726 p69 gangs5 100 N 
14106.0000 M2004 1463914 p67 gangs1 100 N 
14112.0000 M2005 372791 c73 gangs8 100 N 
14117.0000 M2006 304951 p11 gangs1 100 N 
14126.0000 M2007 1246403 w172 gangs8 100 N 
14135.0000 M2008 888291 w165 gangs9 100 N 
14141.0000 M2009 841837 p33 gangs6 100 N 
14146.0000 M2010 1936095 p39 gangs8 100 N 
14151.0000 M2011 31869 c120 gangs2 100 N 
14157.0000 M2012 51134 p57 gangs0 100 N 
14162.0000 M2013 1248793 w200 gangs9 100 N 
14170.0000 M2014 1522457 p31 gangs6 100 N 
14178.0000 M2015 429595 w147 gangs1 100 N 
14187.0000 M2016 863255 p68 gangs2 100 N 
14193.0000 M2017 1330971 p53 gangs8 100 N 
14200.0000 M2018 121150 p22 gangs10 100 N 
14209.0000 M2019 510196 c111 gangs9 100 N 
14216.0000 M2020 500710 p58 gangs9 100 N 
14222.0000 M2021 990714 w168 gangs7 100 N 
14229.0000 M2022 302881 c133 gangs0 100 N 
14236.0000 M2023 1479064 p6 gangs5 100 N 
14242.0000 M2024 774581 c76 gangs6 100 N 
14251.0000 M2025 258098 c86 gangs3 100 N 
14256.0000 M2026 912762 c87 gangs0 100 N 
14262.0000 M2027 1715741 c105 gangs2 100 N 
14267.0000 M2028 699912 p66 gangs8 100 N 
14274.0000 M2029 1581136 p32 gangs3 100 N 
14282.0000 M2030 1997755 p43 gangs8 100 N 
14287.0000 M2031 1639516 c86 gangs8 100 N 
14295.0000 M2032 765831 p31 gangs3 100 N 
14300.0000 M2033 1223692 c116 gangs9 100 N 
14309.0000 M2034 1967820 p10 gangs2 100 N 
14317.0000 M2035 1181920 c78 gangs1 100 N 
14325.0000 M2036 180985 c101 gangs6 100 N 
14334.0000 M2037 161351 p41 gangs11 100 N 
14342.0000 M2038 1370814 p45 gangs4 100 N 
14347.0000 M2039 90473 p43 gangs3 100 N 
14355.0000 M2040 308416 p63 gangs0 100 N 
14360.0000 M2041 810452 c87 gangs1 100 N 
14368.0000 M2042 646157 p5 gangs11 100 N 
14374.0000 M2043 1887061 p58 gangs8 100 N 
14381.0000 M2044 1090986 p45 gangs10 100 N 
14390.0000 M2045 499529 c95 gangs11 100 N 
14398.0000 M2046 28170 p65 gangs4 100 N 
14403.0000 M2047 1226172 p42 gangs10 100 N 
14409.0000 M2048 1296232 c100 gangs2 100 N 
14414.0000 M2049 678707 w171 gangs3 100 N 
14420.0000 M2050 1977613 w175 gangs2 100 N 
14427.0000 M2051 1804359 p67 gangs0 100 N 
14435.0000 M2052 1185088 c108 gangs9 100 N 
14440.0000 M2053 1884805 p69 gangs11 100 N 
14447.0000 M2054 1409584 w190 gangs5 100 N 
14456.0000 M2055 1737931 p61 gangs8 100 N 
14464.0000 M2056 555726 c122 gangs5 100 N 
14469.0000 M2057 478060 c133 gangs8 100 N 
14477.0000 M2058 971808 c125 gangs7 100 N 
14483.0000 M2059 902159 w142 gangs9 100 N 
14488.0000 M2060 44109 w141 gangs1 100 N 
14495.0000 M2061 1442586 w190 gangs10 100 N 
14504.0000 M2062 1500957 c93 gangs8 100 N 
14513.0000 M2063 1319888 p0 gangs6 100 N 
14519.0000 M2064 127797 p48 gangs10 100 N 
14528.0000 M2065 1072876 p33 gangs0 100 N 
14537.0000 M2066 1078969 w180 gangs3 100 N 
14544.0000 M2067 597565 w170 gangs10 100 N 
14553.0000 M2068 1636573 p47 gangs3 100 N 
14558.0000 M2069 1655978 w152 gangs4 100 N 
14565.0000 M2070 1072326 c79 gangs8 100 N 
14572.0000 M2071 326436 c96 gangs7 100 N 
14580.0000 M2072 676224 p17 gangs9 100 N 
14585.0000 M2073 532539 p43 gangs7 100 N 
14590.0000 M2074 1372193 p48 gangs0 100 N 
14598.0000 M2075 1041591 p17 gangs5 100 N 
14604.0000 M2076 1641877 p4 gangs2 100 N 
14612.0000 M2077 1147498 c103 gangs6 100 N 
14619.0000 M2078 728955 p36 gangs1 100 N 
14626.0000 M2079 1041820 p52 gangs11 100 N 
14631.0000 M2080 64127 c71 gangs8 100 N 
14637.0000 M2081 334641 p11 gangs1 100 N 
14646.0000 M2082 595823 w182 gangs2 100 N 
14651.0000 M2083 1624880 p25 gangs9 100 N 
14658.0000 M2084 1904580 w152 gangs2 100 N 
14664.0000 M2085 1455664 p1 gangs3 100 N 
14669.0000 M2086 6966 w176 gangs10 100 N 
14675.0000 M2087 708183 c126 gangs6 100 N 
14681.0000 M2088 1459442 p43 gangs1 100 N 
14686.0000 M2089 1311761 p36 gangs0 100 N 
14694.0000 M2090 1525455 p3 gangs11 100 N 
14701.0000 M2091 1461842 p44 gangs10 100 N 
14707.0000 M2092 1877795 p55 gangs4 100 N 
14715.0000 M2093 813987 c85 gangs7 100 N 
14724.0000 M2094 1705363 p67 gangs10 100 N 
14731.0000 M2095 911461 c109 gangs4 100 N 
14738.0000 M2096 79930 w197 gangs8 100 N 
14745.0000 M2097 1068425 p45 gangs6 100 N 
14752.0000 M2098 1787612 p4 gangs11 100 N 
14760.0000 M2099 231076 w166 gangs8 100 N 
14766.0000 M2100 1036743 c128 gangs4 100 N 
14775.0000 M2101 1509446 w176 gangs3 100 N 
14784.0000 M2102 971791 c106 gangs7 100 N 
14791.0000 M2103 1981985 w145 gangs7 100 N 
14799.0000 M2104 1735749 p59 gangs6 100 N 
14806.0000 M2105 1015911 c103 gangs1 100 N 
14811.0000 M2106 455679 p52 gangs8 100 N 
14818.0000 M2107 1292708 p20 gangs5 100 N 
14824.0000 M2108 463147 p59 gangs6 100 N 
14833.0000 M2109 1154845 p62 gangs1 100 N 
14838.0000 M2110 820194 p33 gangs1 100 N 
14847.0000 M2111 957223 c103 gangs2 100 N 
14855.0000 M2112 1871656 c102 gangs7 100 N 
14863.0000 M2113 392005 p10 gangs9 100 N 
14872.0000 M2114 1400392 p10 gangs7 100 N 
14878.0000 M2115 1705885 p35 gangs6 100 N 
14883.0000 M2116 1875680 w176 gangs0 100 N 
14891.0000 M2117 324829 w158 gangs10 100 N 
14897.0000 M2118 1961846 c127 gangs5 100 N 
14903.0000 M2119 992390 p53 gangs2 100 N 
14908.0000 M2120 1742020 c75 gangs0 100 N 
14914.0000 M2121 1403557 p4 gangs6 100 N 
14919.0000 M2122 198202 c87 gangs4 100 N 
14928.0000 M2123 290570 w170 gangs7 100 N 
14937.0000 M2124 1873334 w188 gangs11 100 N 
14942.0000 M2125 1044608 c132 gangs8 100 N 
14948.0000 M2126 811487 w143 gangs6 100 N 
14956.0000 M2127 1964839 c110 gangs1 100 N 
14962.0000 M2128 414283 c126 gangs9 100 N 
14968.0000 M2129 1620413 c130 gangs0 100 N 
14975.0000 M2130 1086313 c79 gangs10 100 N 
14982.0000 M2131 1687704 p66 gangs5 100 N 
14988.0000 M2132 1151178 c94 gangs5 100 N 
14996.0000 M2133 1972526 w141 gangs8 100 N 
15005.0000 M2134 1792427 w145 gangs1 100 N 
15011.0000 M2135 1163779 p37 gangs1 100 N 
15016.0000 M2136 224841 c74 gangs0 100 N 
15024.0000 M2137 560988 w184 gangs1 100 N 
15030.0000 M2138 766453 w153 gangs8 100 N 
15035.0000 M2139 1070583 w186 gangs9 100 N 
15042.0000 M2140 724680 p8 gangs0 100 N 
15050.0000 M2141 1885109 w206 gangs3 100 N 
15059.0000 M2142 359673 c119 gangs2 100 N 
15066.0000 M2143 258425 p61 gangs6 100 N 
15075.0000 M2144 899109 p49 gangs7 100 N 
15082.0000 M2145 31219 c70 gangs7 100 N 
15090.0000 M2146 1734237 p53 gangs4 100 N 
15099.0000 M2147 117121 w200 gangs7 100 N 
15108.0000 M2148 134656 p25 gangs0 100 N 
15113.0000 M2149 1898626 p52 gangs2 100 N 
15120.0000 M2150 502980 p64 gangs0 100 N 
15128.0000 M2151 646565 w200 gangs1 100 N 
15136.0000 M2152 1781328 w191 gangs10 100 N 
15145.0000 M2153 1887037 c72 gangs3 100 N 
15154.0000 M2154 1629902 c99 gangs4 100 N 
15162.0000 M2155 1015129 w207 gangs9 100 N 
15168.0000 M2156 350890 w166 gangs0 100 N 
15174.0000 M2157 754612 p21 gangs7 100 N 
15182.0000 M2158 866335 w197 gangs8 100 N 
15188.0000 M2159 1757418 p0 gangs9 100 N 
15194.0000 M2160 246850 p28 gangs6 100 N 
15200.0000 M2161 1225174 c111 gangs10 100 N 
15207.0000 M2162 925987 p9 gangs3 100 N 
15215.0000 M2163 1126365 c135 gangs8 100 N 
15221.0000 M2164 1151363 c111 gangs2 100 N 
15230.0000 M2165 1171215 w202 gangs11 100 N 
15238.0000 M2166 1974592 w205 gangs6 100 N 
15243.0000 M2167 364504 w158 gangs10 100 N 
15252.0000 M2168 985258 p12 gangs11 100 N 
15258.0000 M2169 1286983 p64 gangs9 100 N 
15264.0000 M2170 643740 w153 gangs8 100 N 
15271.0000 M2171 793781 p59 gangs3 100 N 
15280.0000 M2172 1711576 c139 gangs2 100 N 
15289.0000 M2173 109095 c130 gangs8 100 N 
15297.0000 M2174 121774 p32 gangs3 100 N 
15303.0000 M2175 1710646 w175 gangs0 100 N 
15312.0000 M2176 270964 c115 gangs5 100 N 
15320.0000 M2177 1379279 c136 gangs2 100 N 
15329.0000 M2178 488482 c125 gangs11 100 N 
15337.0000 M2179 270865 c90 gangs9 100 N 
